Name_data_0,Data_0,Name_data_1,Data_1,Name_data_2,Data_2,Data_3,Data_4,Data_5,Date
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Korpelan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,4.00,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Paneliankosken Voima Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.52,Energiamaksu,0.44,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Koillis-Satakunnan Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,0.46,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.42,Kuukausimaksu,4.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.04,Energiamaksu,0.66,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Herrfors Oy Ab,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.95,Energiamaksu,0.46,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,0.48,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.59,Kuukausimaksu,4.05,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.89,Energiamaksu,0.49,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Köyliön-Säkylän Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.04,Energiamaksu,0.60,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.49,Kuukausimaksu,4.96,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.91,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.00,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Omavoima Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.54,Kuukausimaksu,4.78,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.56,Kuukausimaksu,4.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Sallila Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,0.60,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,0.48,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.53,Energiamaksu,0.92,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.39,Kuukausimaksu,6.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,0.69,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,0.59,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.59,Kuukausimaksu,5.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.01,Energiamaksu,0.73,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.71,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.90,Kuukausimaksu,4.04,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.97,Energiamaksu,0.80,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,0.94,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,1.32,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,1.60,Kuukausimaksu,4.05,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,9.99,Energiamaksu,0.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,6.99,Kuukausimaksu,3.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Cheap Energy Finland Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,6.98,Kuukausimaksu,4.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Cheap Energy Finland Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.95,Energiamaksu,6.88,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oyj,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.15,Kuukausimaksu,5.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oyj,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,7.49,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,8.84,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,8.68,Kuukausimaksu,5.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,9.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,9.84,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,10.58,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Sallila Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.52,Energiamaksu,10.92,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Koillis-Satakunnan Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,22.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,11.49,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,11.32,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.98,Energiamaksu,11.41,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,26.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,11.94,Kuukausimaksu,4.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,35.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,12.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,12.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,13.05,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,13.99,Kuukausimaksu,3.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,13.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,13.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,13.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.55,Energiamaksu,13.96,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,14.01,Kuukausimaksu,6.20,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,14.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,15.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,10.50,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,21.00,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.99,Energiamaksu,20.23,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,35.00,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,49.00,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,9.99,Energiamaksu,10.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.90,Energiamaksu,6.60,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,6.96,Kuukausimaksu,3.50,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.50,Energiamaksu,6.99,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2026-01-14
Sopimustyyppi,"(contracttypefixed_Between711)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,6.80,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,6.88,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.50,Energiamaksu,7.06,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,6.79,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2026-01-14
Sopimustyyppi,"(contracttypefixed_Between711)
Määräaikainen",Energiamaksu,6.79,Kuukausimaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oyj,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,6.79,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2026-01-14
Sopimustyyppi,"(contracttypefixed_Over24)
Määräaikainen",Kuukausimaksu,4.65,Energiamaksu,6.98,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.08,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2026-01-14
Sopimustyyppi,"(contracttypefixed_Between711)
Määräaikainen",Kuukausimaksu,4.46,Energiamaksu,7.02,Kiinteähintainen,Sopimuskauden keston mukaan,Sähkötytöt Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,6.90,Kuukausimaksu,5.50,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,6.98,Kuukausimaksu,4.95,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oyj,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.50,Energiamaksu,7.16,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,6.99,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,6.99,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.50,Energiamaksu,7.13,Kiinteähintainen,Sopimuskauden keston mukaan,Korpelan Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,7.03,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.15,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.45,Energiamaksu,7.18,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,7.10,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.90,Energiamaksu,7.18,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,7.30,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.14,Kuukausimaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oyj,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.28,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.40,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,7.23,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,7.35,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.50,Energiamaksu,7.35,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.40,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,7.36,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,7.59,Kuukausimaksu,3.99,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.39,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.39,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.39,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.39,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.39,Kuukausimaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Sähkötytöt Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,7.51,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.40,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.90,Energiamaksu,7.54,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,7.59,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2026-01-14
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,7.72,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.47,Kuukausimaksu,5.90,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.56,Energiamaksu,7.65,Kiinteähintainen,Sopimuskauden keston mukaan,Pohjois-Karjalan Sähkö Oy,2026-01-14
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.49,Kuukausimaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Sähkötytöt Oy,2026-01-14
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,7.66,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2026-01-14
